-4.877544608,7.957476627,33.5055776,-1.389368392,-9.466442613,16.24750995,1
-4.710880715,7.975145539,29.95828512,-1.50334151,-9.384702508,12.44741899,1
-4.348925949,8.213158958,27.15999986,-1.802630854,-9.420901908,10.77475962,1
-4.242474232,8.289000687,23.36272925,-1.732579379,-9.402449351,8.611473959,1
-3.966427355,8.414538115,20.18520581,-1.897468108,-9.396576825,6.637207632,1
-3.79735548,8.488258232,17.43061923,-1.882500227,-9.400127231,4.998103703,1
-3.633211861,8.56910311,14.80073012,-1.945663707,-9.409369645,3.658433955,1
-3.525269446,8.635877852,12.5049771,-1.9535888,-9.417620659,2.342900706,1
-3.377748653,8.685445799,10.44958426,-1.96216698,-9.411695653,1.243150962,1
-3.305376467,8.740359654,8.86725583,-1.969797003,-9.42548458,0.292982251,1
-3.230000323,8.785307615,7.301020131,-1.966642695,-9.436427384,-0.466679825,1
-3.185562187,8.820003269,6.058283498,-1.934779397,-9.43847446,-1.211157406,1
-3.129988635,8.851738665,5.06583073,-1.928293471,-9.457534237,-1.837130937,1
-3.110220824,8.8754848,3.87424022,-1.900251782,-9.473482674,-2.608615498,1
-3.095325047,8.912181105,2.530252629,-1.843484714,-9.478339025,-3.350734825,1
-3.111950059,8.908065755,1.321944651,-1.78893263,-9.48739951,-4.206961748,1
-3.131857143,8.926586036,0.17591128,-1.73029436,-9.502806445,-4.940389506,1
-3.158651499,8.928079511,-1.170685321,-1.666588954,-9.532252022,-5.502885128,1
-3.206536753,8.921760065,-2.370008227,-1.599081538,-9.55331186,-5.934882627,1
-3.232833586,8.949130821,-3.748543597,-1.560752863,-9.577131236,-5.729297795,2
-3.281266878,8.930295963,-5.320452634,-1.493199491,-9.588332924,-5.333448189,2
-3.375101247,8.858209893,-6.533723871,-1.361382287,-9.596311375,-5.556932963,2
-3.47147753,8.799156105,-7.490682277,-1.276413631,-9.601120563,-5.807591198,2
-3.551993158,8.754935977,-8.486169893,-1.207576119,-9.622372947,-5.762782118,2
-3.660467725,8.709308269,-9.534566292,-1.065985391,-9.664609417,-6.050205959,2
-3.805914129,8.635164869,-10.49781973,-0.971411891,-9.676194938,-6.775389547,2
-3.923810156,8.546442387,-11.43263403,-0.901154667,-9.678687015,-7.28299072,2
-4.023665138,8.520545445,-12.46801727,-0.849188261,-9.695824735,-7.27127038,2
-4.162845661,8.435154543,-13.56662626,-0.751427309,-9.697896129,-7.593105684,3
-4.339337022,8.372936538,-14.63891142,-0.607501969,-9.711523104,-7.399766322,3
-4.498414905,8.290375138,-15.01951122,-0.477856753,-9.724574652,-6.829597146,3
-4.447151732,8.021699457,-16.2366195,-0.384241413,-9.697496618,-6.410293889,3
-4.60209407,7.88515991,-16.2504447,-0.321114869,-9.6941595,-5.911497366,3
-4.752404553,7.751664437,-16.42380566,-0.24744611,-9.702574208,-5.030425588,3
-4.922778782,7.656397915,-16.48057856,-0.208890697,-9.716208366,-3.053862084,3
-5.045664709,7.588298492,-16.09655458,-0.307675117,-9.698014191,4.814584729,4
-5.436990136,7.918132762,-14.83054815,-0.228178825,-9.74179481,8.790682804,4
-5.56614625,7.646647732,-13.3499342,-0.264761359,-9.776334355,12.56901509,4
-5.647146274,7.42627216,-11.17545614,-0.320940241,-9.80137716,15.66922852,4
-5.712273529,7.241442618,-6.283509531,-0.437057625,-9.783483361,18.02073253,4
-5.649164151,7.144244412,-0.061483898,-0.582401194,-9.757791854,19.90522603,4
-5.639886786,7.152275319,7.979708603,-0.74992441,-9.741254851,20.61004212,4
-5.60783254,7.240369465,16.24592096,-0.716454648,-9.734367464,19.73266203,4
-5.52689485,7.380946695,25.12731833,-0.926688352,-9.679452125,18.15542405,4
-5.503677639,7.673777739,30.41847835,-1.183557624,-9.616655375,18.94634404,4
-5.35189636,7.811623439,33.23777268,-1.586512467,-9.466449795,17.24893528,4
-5.190902294,7.895525592,32.39757501,-1.840795419,-9.352989168,15.87363139,1
-5.032440114,7.905147655,29.32673628,-1.991156953,-9.345426722,12.63233646,1
-4.707301254,8.131507488,26.55069268,-2.175841243,-9.355970216,10.57411576,1
-4.455391705,8.209937298,23.39609083,-2.247730242,-9.304569391,8.426873082,1
-4.199151474,8.332672585,20.38875218,-2.328889557,-9.315200971,6.6364851,1
-3.994820736,8.4173339,17.53200362,-2.363926467,-9.299421428,4.937823566,1
-3.77885318,8.491105809,15.16423157,-2.407749275,-9.283656028,3.490816302,1
-3.649192917,8.563815799,12.92974972,-2.420038496,-9.306482295,2.202586939,1
-3.537949917,8.618776712,10.79603846,-2.407835016,-9.313793951,1.001703613,1
-3.451095276,8.675692915,8.869786038,-2.379903548,-9.32203244,-0.10013558,1
-3.371064278,8.722201118,7.230369922,-2.412476533,-9.27876426,-1.085040261,1
-3.326716705,8.763966845,5.712587787,-2.329297826,-9.306974858,-1.88065379,1
-3.299362806,8.794752207,4.392463962,-2.288242374,-9.333348828,-2.484398648,1
-3.26319043,8.820259991,3.20000895,-2.265447053,-9.337352635,-3.079136227,1
-3.225476213,8.846367264,2.036013896,-2.252474981,-9.355513985,-3.537799659,1
-3.205648727,8.86150043,0.685042628,-2.247361708,-9.353398574,-4.012795791,1
-3.163029791,8.908537462,-0.747848019,-2.22325314,-9.377763337,-4.149903774,1
-3.207356677,8.917051193,-1.90764417,-2.129402469,-9.396645041,-4.922312325,1
-3.273815235,8.906617689,-3.08630678,-2.053118498,-9.439237067,-5.581352279,1
-3.298537664,8.900682326,-4.298502135,-1.99450454,-9.454194511,-5.367491307,2
-3.304114902,8.903004941,-5.603638582,-1.923495854,-9.499976154,-5.075166377,2
-3.447198269,8.827941519,-6.804930403,-1.767249631,-9.520019835,-5.760017682,2
-3.519318737,8.799382997,-7.709959462,-1.718518067,-9.500881571,-6.070966651,2
-3.602876666,8.74945875,-8.529245269,-1.636407028,-9.52016488,-6.503729283,2
-3.720508306,8.701303991,-9.436753187,-1.530493602,-9.537803084,-6.850202736,2
-3.766262164,8.665714594,-10.3626646,-1.50699581,-9.543537764,-6.885533502,3
-3.875516878,8.642495992,-11.58492977,-1.436161792,-9.561213021,-6.834124175,3
-4.007819985,8.586029449,-12.76338318,-1.37064079,-9.582179911,-6.744835262,3
-4.132366907,8.534408157,-13.71957969,-1.292239502,-9.579569937,-6.352408688,3
-4.315362864,8.42909829,-15.25824739,-1.158931551,-9.659118821,-6.217492129,3
-4.484886297,8.418790434,-16.08182017,-1.074907291,-9.678933364,-4.892312429,3
-4.656076658,8.274168075,-16.96303692,-0.96120411,-9.693561086,-3.310184036,3
-4.809575167,8.079807619,-17.04927532,-0.671519479,-9.626416589,-1.45356271,4
-4.947780619,8.334154168,-15.0924138,-0.577531881,-9.676884852,-0.155412602,4
-5.138869704,8.078916967,-14.0199311,-0.541101193,-9.724457102,1.365683151,4
-5.377918689,7.837880747,-12.53099694,-0.571573511,-9.75396844,2.905468406,4
-5.492371772,7.678393123,-11.85375762,-0.600997189,-9.762619958,4.518357401,4
-5.594151754,7.533964983,-8.666550382,-0.679397636,-9.758082554,6.478242491,4
-5.566633774,7.484435784,-4.080498436,-0.828214115,-9.755711023,8.439674292,4
-5.604035694,7.479593229,1.672263272,-0.968355193,-9.744765028,10.47109745,4
-5.565196962,7.521983568,8.369745693,-1.07404322,-9.710293489,11.65848769,4
-5.534030586,7.59091815,15.33701244,-1.185320317,-9.66832416,12.5112805,4
-5.467639743,7.698151806,22.40103064,-1.324579997,-9.435103877,11.32918204,4
-5.451397736,7.912736586,26.87825942,-1.55920787,-9.407075789,12.72992171,4
-5.378384452,8.001824226,29.78101197,-1.734526508,-9.355387292,13.11907234,4
-5.292900726,7.990185535,30.37037435,-1.838809939,-9.282280203,12.00071881,1
-5.144164636,8.000503231,28.84960867,-1.986261222,-9.204892085,9.434759609,1
-4.749948597,8.185973387,26.87601151,-2.229560561,-9.257707877,7.374608106,1
-4.534776208,8.299357748,23.71264769,-2.308317731,-9.268117015,5.780876944,1
-4.33252133,8.392033217,20.31664118,-2.379531456,-9.276133876,4.199510533,1
-4.206250707,8.45778821,17.49836331,-2.389371281,-9.291500368,2.713647083,1
-4.054064749,8.538122853,14.86456048,-2.437616553,-9.291448231,1.461610218,1
-3.923788914,8.599354723,12.50951755,-2.462847114,-9.294750747,0.29108617,1
-3.830519247,8.647949219,10.34356052,-2.442167268,-9.304852519,-0.773926268,1
-3.743165952,8.686677493,8.705053087,-2.422599958,-9.298709372,-1.679698287,1
-3.658771951,8.727794379,7.547735172,-2.414750019,-9.317048472,-2.107281438,1
-3.635129153,8.747140002,6.464273358,-2.36485795,-9.365679865,-2.46878083,1
-3.595957562,8.771694854,5.491085853,-2.346271114,-9.374748923,-2.914033467,1
-3.551854323,8.801275664,4.467511379,-2.314476151,-9.372862026,-3.328808186,1
-3.550837496,8.829632067,3.448487697,-2.270722648,-9.399388833,-3.785124683,1
-3.584256755,8.828319107,2.559881695,-2.209164573,-9.432060196,-4.453628592,1
-3.541382906,8.842600941,1.618859054,-2.187153116,-9.436729681,-4.79648146,1
-3.533098313,8.836702714,0.561280384,-2.180525286,-9.428001873,-5.076780041,1
-3.581389248,8.837345449,-0.800471243,-2.11392836,-9.449380121,-5.246939523,2
-3.607052178,8.838180149,-2.289137297,-2.067644103,-9.469366556,-5.275884107,2
-3.715215497,8.829997837,-3.746946803,-1.957971458,-9.526006746,-5.512553944,2
-3.787344647,8.790004684,-5.110840247,-1.913267657,-9.522455641,-5.491920073,2
-3.865455155,8.719102663,-6.397362768,-1.793382136,-9.523110476,-5.661377594,2
-3.954457276,8.670196443,-7.550456775,-1.729310393,-9.536738033,-5.819802724,2
-4.036262135,8.633592763,-8.811267135,-1.699960998,-9.566468482,-5.974370888,2
-4.141811379,8.594929769,-10.25722098,-1.614537799,-9.609772669,-5.874000272,3
-4.252646983,8.532129699,-11.67758254,-1.502955952,-9.64698425,-5.721056262,3
-4.388922017,8.44169812,-12.87434243,-1.404873449,-9.656677729,-5.791652854,3
-4.555293104,8.338916931,-13.88788673,-1.282547578,-9.673689621,-5.958981211,3
-4.813396848,8.215861283,-14.48973813,-1.221338155,-9.667615944,-6.167569858,3
-4.973331515,8.071824784,-15.00919313,-1.138784438,-9.664275776,-6.137570981,3
-5.065804433,7.944569606,-15.29167694,-1.047498851,-9.682273791,-5.646099043,3
-5.192939702,7.831132743,-15.90296694,-1.023336293,-9.677589655,-4.476335292,3
-5.297613538,7.848532117,-16.37362822,-1.129341635,-9.680848229,-0.638927554,3
-5.403422168,7.676738542,-16.63731708,-0.986375588,-9.712731069,3.035572391,4
-5.600463957,7.519714513,-15.01821332,-0.98365013,-9.75882688,6.144014943,4
-5.638858777,7.328645611,-11.56041513,-1.046568563,-9.770201607,9.27062212,4
-5.716138084,7.200674654,-6.98464268,-1.083646529,-9.79751415,12.25675572,4
-5.736714451,7.162010906,-0.344441327,-1.189856044,-9.775507419,14.97993425,4
-5.735064295,7.143477922,7.388340745,-1.295775459,-9.76568862,16.91686171,4
-5.732196655,7.219986759,15.84901911,-1.356064761,-9.727049163,16.89583772,4
-5.649553116,7.371944765,24.65790878,-1.42715893,-9.640968158,15.72829635,4
-5.591462334,7.581502465,30.79124589,-1.717925105,-9.494401444,14.8041565,4
-5.536062396,7.722705838,34.44805533,-1.929984086,-9.414582042,14.76719646,4
-5.298625073,7.779351926,36.01358349,-2.069707019,-9.348298395,14.00198906,4
-5.101819318,7.84267564,35.11982554,-2.153493718,-9.330052327,12.10344765,4
-4.899823163,7.886523274,33.21733182,-2.248114232,-9.29686135,9.369867834,1
-4.523229369,8.098430446,30.39065003,-2.44833514,-9.374006761,7.273211215,1
-4.29405887,8.204342991,26.86932519,-2.467256466,-9.38113085,5.517698292,1
-4.037878621,8.322688379,22.79792255,-2.559764736,-9.326455302,3.778625616,1
-3.865635759,8.41688444,19.22702353,-2.518512815,-9.362550025,2.098136227,1
-3.760954536,8.478917237,16.07735295,-2.44058876,-9.351013869,0.549902146,1
-3.651475995,8.542366977,13.25443187,-2.454636805,-9.352932374,-0.663090509,1
-3.556606843,8.601140322,10.97043906,-2.39653653,-9.36212992,-1.527401271,1
-3.480383868,8.644708584,8.980678366,-2.296314373,-9.430427837,-2.112421088,1
-3.427048665,8.69377955,7.2048993,-2.201837733,-9.464897307,-2.528223459,1
-3.410386649,8.724692031,5.725034901,-2.148739102,-9.475846075,-3.111167164,1
-3.390211161,8.736056324,4.730932853,-2.051868045,-9.497616598,-3.654171984,1
-3.393716885,8.761956259,3.869102921,-1.997933735,-9.51586549,-4.026721066,1
-3.378991098,8.768244663,2.915860213,-1.932157332,-9.540953737,-4.463429206,1
-3.394138371,8.763368463,1.860268098,-1.82444705,-9.588646809,-4.648685115,1
-3.396998736,8.776423317,0.843100401,-1.781188173,-9.602060363,-4.764758974,1
-3.408791421,8.79081046,-0.151555514,-1.762022226,-9.601741156,-4.943311399,1
-3.419582545,8.805274112,-1.391399338,-1.73147839,-9.612119998,-4.556909531,2
-3.440893941,8.796428415,-2.783478982,-1.659590528,-9.625408202,-4.448983775,2
-3.545378711,8.774208021,-4.051152476,-1.555596955,-9.653106794,-4.645114249,2
-3.631058904,8.727403559,-5.09175388,-1.489626233,-9.651568531,-4.778805274,2
-3.676245518,8.67787898,-6.189280845,-1.458267683,-9.624099707,-4.316686706,2
-3.75457478,8.670936465,-7.933590201,-1.456618074,-9.628424675,-3.314436213,2
-3.858043746,8.641376805,-9.779907883,-1.394519394,-9.666837957,-2.258227114,3
-3.937864285,8.604389253,-11.56115689,-1.334826936,-9.69160549,-1.153062455,3
-4.108427701,8.482599078,-12.71731615,-1.213476317,-9.695977917,-0.89818594,3
-4.260482783,8.357671003,-13.23047039,-1.153100717,-9.70778137,-1.100480614,3
-4.418615378,8.212507471,-13.44845241,-1.047400109,-9.707593548,-1.29407541,3
-4.598952299,8.065493933,-13.37955165,-0.964168301,-9.700325756,-1.022071077,3
-4.69841908,7.933585063,-12.95154828,-0.906228975,-9.698129366,-0.358986838,3
-4.867631813,7.768490179,-12.69495757,-0.827044203,-9.715871778,0.127810814,3
-5.057080529,7.619677134,-12.28370863,-0.794165031,-9.724041969,0.30277408,3
-5.224453313,7.505336166,-12.00701877,-0.79545823,-9.73557706,0.891526308,3
-5.381630857,7.423145063,-11.89586408,-0.827607928,-9.74238642,2.234193383,4
-5.51275443,7.309674905,-11.55750108,-0.837556994,-9.757247513,4.041286906,4
-5.640017486,7.244430723,-10.62525226,-0.892606914,-9.771998386,6.540857575,4
-5.767801984,7.153194944,-9.149702983,-0.99387412,-9.78945192,9.78467979,4
-5.902464748,7.028385314,-8.590775393,-1.050983136,-9.815433251,13.08553656,4
-6.048234149,6.866030668,-6.950152522,-1.087072268,-9.848763694,16.09748471,4
-6.002142524,6.727884829,-1.737741044,-1.170691049,-9.82225136,18.38137102,4
-5.906210878,6.690074148,5.700307276,-1.29188671,-9.787177505,19.53060666,4
-5.990868178,6.69275799,13.37383374,-1.368328182,-9.710508993,19.18245808,4
-5.928325828,6.849035329,22.28476036,-1.471590985,-9.631194169,17.08373724,4
-5.855748785,7.094662955,28.80803766,-1.639754366,-9.544417397,14.56385173,4
-5.808004362,7.33715868,33.7562528,-1.968273492,-9.479656768,13.76022556,4
-5.709748159,7.448910952,36.22413366,-2.119765958,-9.427061823,12.7680167,4
-5.523430106,7.481452525,35.62462535,-2.163429765,-9.388334485,11.90994353,1
-5.321029212,7.538217959,32.63823849,-2.290292499,-9.391798012,9.395591066,1
-4.942030686,7.769917617,29.70173659,-2.469842089,-9.412415832,7.755222112,1
-4.71170312,7.924417468,26.53570375,-2.501080003,-9.402465252,6.209727082,1
-4.499098607,8.02591586,23.46850448,-2.541195273,-9.390512663,4.362022161,1
-4.272901974,8.156734897,20.45148434,-2.564358602,-9.393288827,2.879486278,1
-4.127131943,8.23679562,17.60008905,-2.52701616,-9.409912777,1.392638467,1
-3.982980588,8.316943722,15.01479775,-2.479167448,-9.434105362,0.060208468,1
-3.857488501,8.399433665,12.68871677,-2.492808139,-9.442850256,-0.977355236,1
-3.740166471,8.460030683,10.46539622,-2.453187603,-9.443232196,-1.683618666,1
-3.66508629,8.51551354,8.535338015,-2.394168506,-9.454422409,-2.262938428,1
-3.604246492,8.56824153,6.850640633,-2.345226698,-9.475249614,-2.699737227,1
-3.574099753,8.602417075,5.323307786,-2.259489909,-9.483030443,-3.226811187,1
-3.529159398,8.632886861,4.075218017,-2.221420518,-9.485160915,-3.566585182,1
-3.458464307,8.677817486,3.347471642,-2.154810974,-9.531576349,-3.824137124,1
-3.421208173,8.725356415,2.33729222,-2.110930945,-9.539820694,-4.238271536,2
-3.45893622,8.725688442,0.989058219,-2.031952734,-9.537474522,-4.122778235,2
-3.460383681,8.732467562,-0.346899347,-1.972066923,-9.552894688,-4.242791796,2
-3.516448155,8.726647277,-1.668896199,-1.898700143,-9.56871379,-4.414596618,2
-3.569953705,8.715516571,-3.023041427,-1.838371089,-9.570175904,-4.524055577,2
-3.660580608,8.686717565,-4.253263371,-1.703332029,-9.598041153,-4.665131321,2
-3.741800191,8.643426881,-5.204213886,-1.59134691,-9.606868347,-5.270879372,2
-3.847269881,8.609657119,-5.835463472,-1.512137642,-9.598286623,-5.930571311,2
-3.927012481,8.568188005,-6.589032147,-1.422575914,-9.615514951,-6.543837619,2
-3.988937832,8.554903858,-7.463910304,-1.376877918,-9.640038758,-6.932900041,3
-4.066939139,8.525260652,-8.631014125,-1.279054122,-9.65345774,-7.030398799,3
-4.190364926,8.47221806,-9.733062143,-1.17247943,-9.685253345,-7.148372071,3
-4.302559794,8.421771464,-10.78968763,-1.078298732,-9.70695149,-6.868254369,3
-4.418906938,8.338134985,-11.91759331,-0.977234236,-9.717105282,-6.557696369,3
-4.561971349,8.235939224,-12.79971086,-0.876982177,-9.722623271,-6.116358556,3
-4.68512234,8.126446243,-13.59608668,-0.793154849,-9.700348456,-5.450930638,3
-4.81872658,7.996570215,-14.60933272,-0.698184607,-9.69269505,-4.619711889,3
-4.992108977,7.863381284,-15.65794012,-0.617814439,-9.715701243,-3.576871569,3
-5.393389814,7.79513348,-16.63927222,-0.597465889,-9.737677254,-1.391453504,3
-5.545180298,7.778480326,-17.25670547,-0.636270814,-9.764613307,2.431876796,3
-5.618270879,7.680688615,-17.33723586,-0.637478062,-9.797433464,6.807478129,3
-5.795713712,7.3279433,-15.83796736,-0.562696805,-9.901688714,9.646015339,4
-5.702076558,7.128862269,-11.35226383,-0.660736742,-9.921376134,12.84612786,4
-5.767446499,7.059334875,-4.141609843,-0.74304152,-9.911413024,15.4385486,4
