6,9.206337948930443e-12,7.112020694588495e-11,1.603713798044304e-12,4.067884695757584e-09,6.599466750856209e-09,3.3150167055850943e-09,1.0
6,5.777994402378361e-12,3.502734560734133e-11,2.298099210928939e-12,4.435407596758978e-09,2.189266767871345e-09,2.2975856772688985e-09,1.0
6,5.226418256509824e-12,8.001019291548062e-11,2.7502548849422936e-12,4.809990628018568e-09,3.681938309796351e-09,1.1787664178086743e-08,1.0
6,3.5418256869035325e-12,3.0374355808326925e-11,8.786688282351462e-13,2.1146859818799157e-09,3.910696211306686e-09,3.136925164071158e-09,1.0
6,1.6442738013169866e-12,2.0348705359607422e-11,4.1581205167430524e-13,2.008512911544358e-09,4.074546922083755e-09,1.598915000400325e-09,1.0
6,1.0831439911651586e-12,1.382491083418147e-11,3.0290665266850814e-13,2.3606689936173098e-09,2.1573940411911963e-09,8.96528629112936e-10,1.0
6,2.0595864423655907e-12,3.933470910100212e-11,1.6501543512702221e-13,4.954060273121286e-09,2.804545928825064e-09,6.291621112985979e-10,1.0
6,1.518079759121882e-11,3.1260288801959746e-10,2.097309955914617e-12,1.2648151859195877e-08,1.025774132301649e-08,7.058633677559101e-09,1.0
6,6.317095284369412e-12,5.539050884628693e-10,1.7050032176044172e-12,5.4800377569108605e-09,5.071146169655094e-09,2.5866813135877464e-09,1.0
6,1.83660595412527e-12,2.086749939511634e-10,6.88689177300722e-13,2.189174841404906e-09,1.857514031478047e-09,1.193193210902166e-09,1.0
6,1.2408434739777374e-12,8.791542494002158e-11,5.502240373392309e-13,4.431804700999464e-09,1.4795389358113198e-09,9.430530800713655e-10,1.0
6,2.175696905623581e-12,8.96246063475381e-11,3.421414085207075e-13,7.232159759951173e-09,2.658163911206657e-09,5.92026982992877e-10,1.0
6,2.502607713075755e-12,5.625599291958494e-11,2.1671889543356526e-13,4.571125256092046e-09,2.403632182179649e-09,3.2266625482613165e-10,1.0
6,2.5679042225945636e-12,1.1206634231708534e-10,3.0225103561480615e-13,7.260271939202312e-09,1.8938466350704175e-09,3.0592575694932123e-10,1.0
6,9.970841860496016e-12,3.6059175090308315e-10,1.5614418395412666e-12,4.2409439515722624e-08,3.3765010787334404e-09,5.779697276331319e-10,1.0
6,1.1847762354522118e-11,2.1550529416547448e-10,2.3732339878013153e-12,4.4775614327363655e-08,2.2941524235875477e-09,3.971217799048077e-10,1.0
