6,9.733216316254456e-11,2.9197688711235514e-10,4.1241496329114113e-11,8.328502190124709e-07,7.084105746457681e-09,3.829777384112276e-08,0.9999991655349731
6,1.8991834146997455e-11,2.7475972885770972e-11,2.2438017156095613e-12,2.1424979479434114e-07,1.7024545106991695e-09,6.594771395640464e-09,0.9999997615814209
6,8.901090801927136e-12,6.50306961058611e-11,9.275582689080575e-13,1.7303598554008204e-07,2.811604504771026e-09,6.429593746304363e-09,0.9999997615814209
6,1.1304753140539692e-11,1.2502658630619834e-10,7.783177748132974e-12,6.740718276887492e-07,9.812854973034746e-10,7.94484744659485e-09,0.9999992847442627
6,5.870398611662608e-11,5.154767168669139e-10,1.465582100124152e-10,3.6351359540276462e-06,3.2268800964629918e-09,2.9085908792580994e-08,0.9999963045120239
6,1.0234673351872114e-11,2.290074241351192e-10,1.3972101253756364e-11,1.060852810041979e-06,1.1434243551988743e-09,5.817507808814071e-09,0.999998927116394
6,9.115075014221041e-12,3.369375889406001e-10,3.1796945718781666e-12,4.1608288370298396e-07,2.434317192268054e-09,3.539627702053849e-09,0.9999995231628418
6,1.0726605714772575e-10,2.2624020434847125e-09,1.0773149733411813e-10,1.2573425465234322e-06,1.683039840827405e-08,2.8668379670193644e-08,0.9999986886978149
6,1.9100930906401636e-11,8.807943818744945e-10,1.1491591532519774e-11,6.887355397111605e-08,1.0217437562687337e-08,1.867757148943383e-08,0.9999998807907104
6,8.820122583685919e-12,6.425349141636616e-10,5.899364330375079e-12,5.6020507344101134e-08,9.10940833875884e-09,1.752491662898592e-08,0.9999998807907104
6,2.002507968473788e-12,9.904695119633544e-11,2.1064343845578204e-12,2.262293818944272e-08,2.574160440360629e-09,6.0971676596466295e-09,1.0
6,7.001725046106022e-13,6.843608318929384e-11,1.303790192128118e-12,8.411900509486259e-09,1.8994792405635508e-09,6.637185467894824e-09,1.0
6,1.0041662596924072e-12,1.0056987881368329e-10,9.511227526057264e-13,7.078938324411865e-09,2.584614966494314e-09,2.7797710799859487e-09,1.0
6,5.063413338786404e-13,2.1033451369500966e-10,7.140353304284364e-13,1.4203315190641774e-09,4.6243200380047256e-09,2.0405312994853375e-09,1.0
