6,9.206337948930443e-12,7.112020694588495e-11,1.603713798044304e-12,4.067884695757584e-09,6.599466750856209e-09,3.315016705585094e-09,1.0,2
6,5.7779944023783606e-12,3.502734560734133e-11,2.298099210928939e-12,4.435407596758978e-09,2.189266767871345e-09,2.297585677268898e-09,1.0,2
6,5.226418256509824e-12,8.001019291548062e-11,2.7502548849422936e-12,4.809990628018568e-09,3.681938309796351e-09,1.1787664178086745e-08,1.0,2
6,3.5418256869035325e-12,3.0374355808326925e-11,8.786688282351462e-13,2.1146859818799157e-09,3.910696211306686e-09,3.136925164071158e-09,1.0,2
6,1.6442738013169866e-12,2.0348705359607425e-11,4.1581205167430534e-13,2.008512911544358e-09,4.074546922083755e-09,1.598915000400325e-09,1.0,2
6,1.0831439911651586e-12,1.382491083418147e-11,3.0290665266850814e-13,2.3606689936173093e-09,2.1573940411911963e-09,8.965286291129361e-10,1.0,2
6,2.0595864423655907e-12,3.933470910100212e-11,1.6501543512702221e-13,4.954060273121286e-09,2.804545928825064e-09,6.291621112985979e-10,1.0,2
6,1.518079759121882e-11,3.126028880195974e-10,2.097309955914617e-12,1.2648151859195876e-08,1.0257741323016491e-08,7.058633677559101e-09,1.0,2
6,6.317095284369412e-12,5.539050884628692e-10,1.7050032176044172e-12,5.4800377569108605e-09,5.071146169655094e-09,2.586681313587746e-09,1.0,2
6,1.83660595412527e-12,2.0867499395116338e-10,6.88689177300722e-13,2.189174841404906e-09,1.857514031478047e-09,1.1931932109021661e-09,1.0,2
6,1.2408434739777374e-12,8.791542494002158e-11,5.50224037339231e-13,4.431804700999464e-09,1.4795389358113196e-09,9.430530800713655e-10,1.0,2
6,2.175696905623581e-12,8.962460634753809e-11,3.421414085207075e-13,7.232159759951173e-09,2.658163911206657e-09,5.92026982992877e-10,1.0,2
6,2.502607713075755e-12,5.6255992919584934e-11,2.1671889543356529e-13,4.571125256092046e-09,2.403632182179649e-09,3.2266625482613165e-10,1.0,2
6,2.567904222594564e-12,1.1206634231708533e-10,3.0225103561480615e-13,7.260271939202312e-09,1.893846635070417e-09,3.0592575694932123e-10,1.0,2
6,9.970841860496016e-12,3.605917509030832e-10,1.5614418395412666e-12,4.2409439515722624e-08,3.37650107873344e-09,5.779697276331318e-10,1.0,2
6,1.1847762354522118e-11,2.1550529416547448e-10,2.3732339878013157e-12,4.4775614327363655e-08,2.2941524235875477e-09,3.971217799048077e-10,1.0,2
6,1.0508113476581649e-11,1.7928006301737298e-10,1.5953513466879232e-12,5.0996945333281474e-08,4.78821426952436e-09,2.335703297440261e-10,1.0,2
6,3.637336525724733e-12,4.809563511343207e-11,3.928953245645878e-13,5.935423263991879e-09,2.109806995775898e-09,2.2966467616569728e-10,1.0,2
6,2.1889668896935e-12,7.851206490494532e-11,7.47009171100238e-13,4.798298647301635e-09,1.883946332270625e-09,6.683040232324801e-10,1.0,2
6,2.456591353949822e-12,1.0344179679488974e-10,1.0578996446214406e-12,9.363021469255273e-09,3.4552476435578683e-09,1.8002990209708967e-09,1.0,2
6,1.5506424269617902e-11,4.2777900666202124e-10,2.088523798349229e-12,3.5514048590812315e-08,2.034706625408944e-08,9.876615969517388e-09,1.0,2
6,1.8918941933898648e-12,8.811014418075303e-11,3.303522277779692e-13,2.8819113762068582e-09,5.835016470001619e-09,1.722092579647949e-09,1.0,2
6,1.2002559319698736e-12,6.167703153758808e-11,1.2983424014720304e-13,1.233332547201371e-09,5.432695626694794e-09,1.2797749526782811e-09,1.0,2
6,2.164677128952547e-13,1.0707421060907052e-11,2.8954303418846784e-14,6.185200129849021e-10,1.0167646724568158e-09,6.421809195522599e-10,1.0,2
6,1.1951440705149086e-11,1.3120194930493767e-09,6.803307917024881e-13,1.0261694605162576e-08,4.4466332838055684e-08,2.765397688619941e-09,1.0,2
6,2.8301523451179644e-12,2.132311549551957e-10,1.921730325869439e-13,3.831627015671302e-09,1.9219001501369348e-08,1.5302855649323988e-09,1.0,2
6,1.795526292751315e-12,4.2285408508035966e-10,1.787045446517699e-13,1.2037638441597664e-08,1.2943846883217702e-08,7.759103914928288e-10,1.0,2
6,1.6550622634545212e-13,4.544221769708923e-12,8.668688495163963e-15,1.3973489032537143e-09,1.7458319234719964e-09,1.6841868177852604e-10,1.0,2
6,3.54844539168786e-12,8.051953548360302e-11,5.5817692454869165e-14,1.0065441813367217e-08,2.4603805215406286e-08,6.6844424440049e-10,1.0,2
6,1.2541824133058266e-12,1.962230898600037e-11,1.1467643647828861e-14,9.002538714497631e-10,4.576595102889769e-09,1.9166157549932447e-10,1.0,2
6,7.300736621154713e-13,2.7239068205869854e-12,2.3268098399095195e-14,1.499971702401126e-09,2.746724236946108e-10,3.3963026835337473e-10,1.0,2
6,6.271964718418399e-12,3.708915813360747e-11,4.195643940781146e-13,1.5213837301075728e-08,4.279644638671698e-09,2.994925196730946e-09,1.0,2
6,2.301187235556612e-12,2.508351599345149e-12,2.350667132732659e-13,6.938259744515562e-09,6.603858015985509e-10,1.675265037803797e-09,1.0,2
6,1.3469510879923765e-12,3.007640360722097e-12,4.079819164795606e-13,2.1900362412452523e-08,8.048886557254774e-10,2.0230384034647382e-09,1.0,2
6,3.368845458671943e-13,3.639090710629706e-13,3.345491134012883e-14,1.5628506266907036e-09,1.2773916646668934e-10,2.7740601482584277e-10,1.0,2
6,7.016096688003405e-13,9.712740594441938e-13,3.9788772320317755e-13,2.5348125820556792e-09,3.139437598775885e-10,1.7828613030346219e-09,1.0,2
6,2.1502335231359665e-13,2.6528428759275968e-11,1.56649812479287e-12,1.1136350508422764e-08,7.685840852644786e-10,9.193923400374615e-10,1.0,2
