6,1.361236470764915e-11,6.260246210310071e-10,1.840218429027818e-11,1.0468823319342847e-07,3.302497120216685e-08,4.9401631230239225e-08,0.9999998807907104,2
6,1.7673029706344323e-10,6.465523672005702e-10,2.1949293077527798e-11,9.965574321313397e-08,5.638852229594705e-08,8.08184381639876e-08,0.9999997615814208,2
6,5.128303684487357e-11,1.9675274742780853e-09,6.8008962177124036e-12,3.520144389312918e-07,1.3127255726885778e-08,4.364309358351193e-09,0.9999996423721312,2
6,6.254868584881779e-12,2.1950648243507231e-10,1.72050730867096e-12,1.0051383014797467e-07,5.9685381081919794e-09,8.73734917750113e-10,0.9999998807907104,2
6,1.8652301925214942e-11,1.7138153118878563e-09,2.819871072756719e-12,1.4866078856812237e-07,2.5752861176897568e-08,5.925804291706527e-10,0.9999998807907104,2
6,8.550583852073856e-12,8.624648550892289e-09,5.720118823049347e-12,4.6162853095665923e-08,9.132547162948867e-09,1.8604276452727217e-10,1.0,2
6,4.5050439073657245e-11,6.933722485058524e-09,2.13957302395984e-12,2.9510996313319996e-08,1.743357103123344e-08,7.52702622452972e-10,1.0,2
6,3.423767866439498e-11,1.822701989340203e-09,2.0354284663987032e-12,1.0236789194095763e-08,1.0658635751781276e-08,2.389972442173871e-09,1.0,2
6,4.879126616619267e-12,2.8881073088626863e-09,4.0145759438135753e-13,6.625874293675338e-10,5.549533277360297e-09,1.2271558769150204e-10,1.0,2
6,1.2751494304907848e-10,6.896319604265956e-08,6.004698691400301e-13,1.104310531907515e-09,1.5516155826844624e-07,5.3463716093160585e-11,0.9999997615814208,2
6,8.668999545990985e-12,2.294897427645992e-08,1.856588477790536e-14,3.959674255149537e-11,4.501202965911944e-08,4.397913457021563e-12,1.0,2
6,1.1287807494264611e-10,6.578682132385438e-08,5.962403422550555e-13,8.285156588572207e-11,7.482357489152491e-08,5.578593836874646e-11,0.9999997615814208,2
6,6.311526301594482e-10,1.554574851070356e-06,6.0934850915073105e-12,2.0384613441670751e-10,2.159722782835161e-07,1.3515231989114082e-10,0.9999982118606568,2
6,2.665637932608433e-09,2.0164445686532417e-06,5.52075702861532e-12,8.858287436908086e-10,1.5195789728750242e-06,1.2348762290503856e-10,0.9999964237213136,2
6,1.8100947407617694e-09,1.0219110663456377e-05,1.519238380931487e-11,4.901620775932257e-10,3.086123570028576e-06,3.3590530357230364e-10,0.9999866485595704,2
6,2.435810719791931e-10,6.671179107797798e-06,7.865956150321375e-13,5.005855452377972e-11,1.8245259525428992e-06,6.625915788260883e-11,0.999991536140442,2
6,1.744629857247659e-10,2.967349428217858e-05,2.000141046711035e-13,7.258865817455495e-12,9.995611435442696e-06,2.4953362293134163e-11,0.9999603033065796,2
6,2.280073019278461e-09,7.59801987442188e-05,9.467219759876078e-13,6.703772953420284e-12,0.0001099757646443,5.770832423035444e-11,0.9998140931129456,2
6,1.7174824895604954e-09,0.0001354573760181,4.923357186346899e-13,1.9161672248912964e-11,4.08758241974283e-05,3.229225914447298e-11,0.9998237490653992,2
6,8.40478076025164e-10,1.0075970749312546e-05,7.780926510742027e-13,3.1533425176588636e-11,1.027505368256243e-05,3.2387727916249887e-11,0.9999796152114868,2
6,1.431855523037484e-09,2.9385682864813134e-07,3.495689198176888e-12,2.1949633777218478e-10,4.079113296029391e-07,7.699521575865731e-11,0.9999994039535522,2
6,4.3217388001615115e-10,3.7227771088055306e-08,3.082270766743833e-13,3.75446951306202e-10,1.7090269466280009e-07,9.48331690953097e-12,0.9999998807907104,2
6,4.2834472080421904e-10,1.9024348318907872e-08,1.271342623190841e-12,1.1772196550907663e-09,2.137773122967701e-07,1.09189974770163e-11,0.9999997615814208,2
6,4.428927016797424e-11,4.145071397232414e-09,4.172253905213031e-13,2.9716964999870754e-10,2.4241169072070082e-08,1.1322390941481686e-11,1.0,2
6,3.107254731293807e-11,4.033534395375682e-09,2.32769451500095e-13,1.0618569218356909e-10,1.7209343283752787e-08,6.814558466128329e-12,1.0,2
6,1.8009402302787691e-10,1.3455566438835833e-08,3.0980665081947745e-13,5.399367064562455e-10,1.1234536856363778e-07,1.2931955853390242e-11,0.9999998807907104,2
6,5.740535824472204e-10,2.1634548375004673e-08,1.5381704970059834e-13,6.712904121464192e-10,8.330567879966111e-07,2.6729536986569435e-11,0.9999991655349731,2
6,2.9120041881297576e-12,1.2993824072271562e-10,9.779055515390152e-15,1.1991221904317229e-10,1.4401094539095992e-08,1.812060917982805e-12,1.0,2
6,1.1396565386279786e-13,8.414732799444379e-11,7.623547988194919e-16,7.071855687851292e-12,2.217960703987387e-09,8.703954440872352e-13,1.0,2
6,1.7404596644107764e-12,6.710873523552151e-10,7.066330434338112e-15,1.1798426124975947e-10,2.5796223823704167e-08,2.9799290205551054e-12,1.0,2
6,1.8061535340258008e-12,5.528211222127766e-10,1.7536736358859592e-14,1.938306848359161e-09,3.5059819936122956e-08,4.458709443322384e-12,1.0,2
6,2.1967629538349746e-12,1.2872390930951383e-09,2.787173771401537e-15,1.4123969771517864e-09,6.945690245174775e-08,1.3218714317586588e-12,0.9999998807907104,2
6,9.309652007627456e-12,4.100734418699403e-09,5.033210380054297e-15,9.89008652751977e-10,1.819999084773372e-07,1.7081635585169952e-12,0.9999997615814208,2
6,3.888160626797088e-11,6.3102243430535054e-09,5.4806335115847516e-15,1.8705965665333224e-09,6.687891414003388e-07,1.0985562503076918e-12,0.9999992847442628,2
6,2.9900290576811977e-11,3.255072655861113e-09,5.319131010081196e-15,2.229121776053944e-09,5.359128749660158e-07,1.0196251395283573e-12,0.9999995231628418,2
6,5.90474500891669e-12,8.006594276466216e-10,3.525670246135276e-15,1.988711834099988e-10,1.86251227773937e-07,1.567819008299609e-12,0.9999997615814208,2
6,2.1898278329546272e-11,2.5952500148918034e-09,2.653779465329551e-14,3.0622870905716576e-10,2.58796404750683e-07,5.978007585477618e-12,0.9999997615814208,2
6,9.344935936184128e-11,7.648931266146521e-09,1.7394529013784604e-13,1.248944281329045e-09,2.885786045681016e-07,2.2950905065322047e-11,0.9999997615814208,2
6,3.1807839695474627e-10,1.7113825023784557e-08,5.628983065254778e-13,1.924242321038605e-09,4.053276256854588e-07,5.0999090367431776e-11,0.9999996423721312,2
6,2.599544579595658e-09,1.018269202290867e-07,1.6505675298761346e-11,4.116658125496997e-09,4.039441705572244e-07,1.0777376768800195e-09,0.9999995231628418,2
6,5.4805466831453495e-09,1.3014597755045545e-07,2.7602921684466427e-11,3.597126152499186e-08,5.268433937999362e-07,1.2542913374602451e-09,0.9999994039535522,2
6,5.845750550292904e-10,2.1394260585339e-08,5.845577927959811e-12,4.78323194386121e-08,6.506652994175965e-08,3.6488326249362046e-10,0.9999997615814208,2
6,2.1740981237527987e-10,4.1551242446757905e-09,2.3064293530605795e-12,1.528759674407354e-09,5.374925837742239e-09,5.652016632495814e-10,1.0,2
6,6.623859793997156e-10,7.945982929413731e-07,7.044857752713796e-12,8.155633390849458e-10,2.248882147171116e-08,3.2133140592804916e-10,0.9999991655349731,2
6,3.612456722645873e-10,1.748347813190776e-07,2.803407245927092e-12,2.226356654588812e-09,4.1200628686510754e-08,1.1823189094428699e-09,0.9999998807907104,2
6,1.9273338133785067e-11,5.957358606423213e-09,6.75092780614249e-14,2.6108840089911206e-10,1.0365203806372849e-08,1.1544895595072545e-10,1.0,2
6,4.603166806060877e-12,1.1720379111679335e-09,8.053492361924723e-14,1.803851339132745e-11,8.62846594174016e-09,7.982955962937409e-11,1.0,2
6,1.7832993415289875e-10,1.435365337698613e-08,1.510947617022751e-11,8.243328242230064e-10,1.6778167744035952e-09,2.976531021658957e-09,1.0,2
6,9.695518693453308e-11,3.9903781612338214e-08,1.2660128154151629e-11,4.854162072298607e-10,5.147292370111245e-09,1.0572577258116667e-09,1.0,2
6,1.0848239667682336e-10,2.910682894707861e-08,4.222759988903313e-11,1.0138964112726967e-09,1.2455854125903443e-09,4.924701757502703e-10,1.0,2
6,2.8144417352216067e-10,5.805057767815924e-08,1.4274889430232474e-11,1.6755299370174723e-09,1.236278746041819e-09,3.078932386824107e-10,0.9999998807907104,2
6,2.3635465806748357e-10,2.0418834623114893e-08,6.281821590681247e-11,4.411421006267346e-09,9.240669895937971e-10,6.957591169864941e-10,1.0,2
6,5.040506900755304e-10,1.6284687376355578e-08,2.853783320766468e-10,2.253706021804192e-08,1.619324674351219e-09,8.122686523392986e-09,1.0,2
6,3.9908212151607e-11,9.107893328419435e-10,1.045752243480913e-12,3.460502162599965e-10,2.2306317903897366e-10,2.0486419505250095e-10,1.0,2
6,9.18703690899747e-09,8.12840710295859e-08,3.0358954239417807e-10,1.4953094762404362e-07,1.809349825521167e-08,2.7314554174040492e-08,0.9999997615814208,2
6,1.0421899787615985e-08,1.9348135538166392e-08,7.445603161793102e-11,4.2351882001412384e-08,1.7935239071675824e-08,1.7344119029871763e-08,0.9999998807907104,2
6,4.1061362310301774e-08,8.313847956742393e-07,6.819428577387043e-09,7.649476287951984e-07,8.27387580670802e-08,6.099811002968636e-07,0.999997615814209,2
6,6.311475231335351e-10,1.1177760050884444e-08,7.187092032623353e-10,2.412132573681447e-07,1.0928370208773686e-08,2.3565219109400463e-08,0.9999997615814208,2
6,2.675208499169912e-09,2.0008402046300944e-08,8.231691772664362e-09,1.3415428838925436e-06,3.782853141842679e-08,4.679879737068404e-07,0.9999982118606568,2
6,5.091144839042272e-09,2.250572705975173e-08,2.7210903752461494e-08,1.5561010968667688e-06,5.2359936830725935e-08,1.1123222520836862e-06,0.9999972581863404,2
6,4.5665586867471575e-08,9.864155572358868e-07,1.748985454241847e-07,9.257344572688451e-06,6.474423344116076e-07,2.0002751625725068e-05,0.9999688863754272,2
6,2.536826286814176e-07,2.887722075683996e-06,1.71231675949457e-07,1.0428096175019164e-05,1.5369594166259049e-06,3.7674439226975664e-05,0.9999470710754396,2
6,8.929540058488783e-07,1.4269024859459023e-06,2.169824568909462e-07,3.787527020904236e-05,3.061272764171008e-06,0.0001108091673813,0.9998457431793212,2
6,9.228546332451517e-06,2.356222012167564e-06,9.648655350247282e-07,0.0002519607078284,0.0001837766612879,0.0075748050585389,0.9919769167900084,2
5,1.0706898137868848e-05,6.216902903588561e-08,2.87806960841408e-06,0.0008539218688383,8.193679241230711e-05,0.99022114276886,0.0088292509317398,2
5,9.233390301233158e-06,4.1940928952044494e-08,1.6406605936936103e-05,0.0015393742360174,2.281647357449401e-05,0.9696304202079772,0.0287816915661096,2
5,1.2267724969206029e-07,5.228916952204621e-11,5.2676149664421246e-08,3.4671764296945184e-05,1.289579722651979e-05,0.9995926022529602,0.0003596582391764,2
