0.65,325
0.66,325
0.67,325
0.68,325
0.69,325
0.7,325
0.71,325
0.72,325
0.73,324
0.74,324
0.75,325
0.76,325
0.77,325
0.78,324
0.79,325
0.8,325
0.81,323
0.82,324
0.83,323
0.84,324
0.85,325
0.86,325
0.87,325
0.88,324
0.89,324
0.9,324
0.91,326
0.92,325
0.93,323
0.94,324
0.95,326
0.96,324
0.97,325
0.98,324
0.99,326
1,326
1.01,326
1.02,322
1.03,324
1.04,328
1.05,326
1.06,327
1.07,326
1.08,326
1.09,324
1.1,323
1.11,324
1.12,324
1.13,325
1.14,324
1.15,324
1.16,324
1.17,324
1.18,324
1.19,324
1.2,324
1.21,324
1.22,323
1.23,323
1.24,326
1.25,326
1.26,323
1.27,322
1.28,323
1.29,325
1.3,326
1.31,325
1.32,325
1.33,325
1.34,316
1.35,325
1.36,326
1.37,324
1.38,327
1.39,329
1.4,330
1.41,326
1.42,322
1.43,323
1.44,323
1.45,325
1.46,321
1.47,319
1.48,323
1.49,326
1.5,323
1.51,323
1.52,324
1.53,327
1.54,324
1.55,323
1.56,324
1.57,325
1.58,322
1.59,325
1.6,323
1.61,323
1.62,324
1.63,325
1.64,324
1.65,327
1.66,324
1.67,312
1.68,318
1.69,325
1.7,326
1.71,320
1.72,330
1.73,331
1.74,324
1.75,325
1.76,323
1.77,321
1.78,324
1.79,324
1.8,326
1.81,324
1.82,323
1.83,325
1.84,324
1.85,324
1.86,321
1.87,324
1.88,324
1.89,324
1.9,325
1.91,324
1.92,326
1.93,323
1.94,324
1.95,325
1.96,324
1.97,323
1.98,325
1.99,326
2,325
2.01,324
2.02,320
2.03,325
2.04,332
2.05,335
2.06,329
2.07,324
2.08,326
2.09,326
2.1,324
2.11,324
2.12,323
2.13,325
2.14,329
2.15,327
2.16,324
2.17,324
2.18,323
2.19,324
2.2,325
2.21,325
2.22,325
2.23,326
2.24,323
2.25,326
2.26,326
2.27,323
2.28,323
2.29,325
2.3,323
2.31,325
2.32,327
2.33,324
2.34,325
2.35,316
2.36,329
2.37,329
2.38,324
2.39,328
2.4,331
2.41,322
2.42,321
2.43,326
2.44,324
2.45,324
2.46,325
2.47,325
2.48,324
2.49,325
2.5,326
2.51,326
2.52,321
2.53,324
2.54,324
2.55,325
2.56,325
2.57,329
2.58,326
2.59,325
2.6,323
2.61,324
2.62,324
2.63,318
2.64,323
2.65,324
2.66,325
2.67,319
2.68,318
2.69,325
2.7,329
2.71,325
2.72,326
2.73,326
2.74,325
2.75,323
2.76,324
2.77,322
2.78,325
2.79,323
2.8,324
2.81,323
2.82,326
2.83,325
2.84,324
2.85,324
2.86,324
2.87,324
2.88,323
2.89,324
2.9,324
2.91,324
2.92,325
2.93,324
2.94,324
2.95,323
2.96,324
2.97,327
2.98,323
2.99,322
3,325
3.01,323
3.02,328
3.03,324
3.04,326
3.05,330
3.06,322
3.07,323
3.08,324
3.09,326
3.1,325
3.11,325
3.12,323
3.13,332
3.14,324
3.15,323
3.16,323
3.17,320
3.18,319
3.19,322
3.2,326
3.21,328
3.22,323
3.23,323
3.24,323
3.25,328
3.26,325
3.27,323
3.28,323
3.29,326
3.3,325
3.31,323
3.32,329
3.33,328
3.34,316
3.35,322
3.36,321
3.37,327
3.38,321
3.39,325
3.4,318
3.41,325
3.42,324
3.43,325
3.44,327
3.45,326
3.46,325
3.47,321
3.48,327
3.49,326
3.5,328
3.51,327
3.52,325
3.53,326
3.54,326
3.55,328
3.56,326
3.57,326
3.58,324
3.59,325
3.6,327
3.61,327
3.62,325
3.63,315
3.64,326
3.65,330
3.66,331
3.67,329
3.68,330
3.69,327
3.7,325
3.71,324
3.72,321
3.73,326
3.74,327
3.75,325
3.76,334
3.77,327
3.78,325
3.79,325
3.8,324
3.81,325
3.82,326
3.83,326
3.84,325
3.85,325
3.86,330
3.87,321
3.88,324
3.89,326
3.9,323
3.91,324
3.92,328
3.93,328
3.94,327
3.95,326
3.96,325
3.97,326
3.98,330
3.99,329
4,327
4.01,326
4.02,324
4.03,325
4.04,326
4.05,327
4.06,326
4.07,327
4.08,326
4.09,325
4.1,325
4.11,324
4.12,325
4.13,325
4.14,327
4.15,324
4.16,325
4.17,324
4.18,327
4.19,325
4.2,329
4.21,326
4.22,326
4.23,328
4.24,329
4.25,328
4.26,327
4.27,326
4.28,327
4.29,326
4.3,327
4.31,326
4.32,325
4.33,326
4.34,326
4.35,327
4.36,326
4.37,326
4.38,326
4.39,325
4.4,327
4.41,326
4.42,324
4.43,328
4.44,326
4.45,327
4.46,320
4.47,333
4.48,325
4.49,325
4.5,326
4.51,327
4.52,326
4.53,328
4.54,329
4.55,328
4.56,327
4.57,326
4.58,327
4.59,325
4.6,325
4.61,327
4.62,325
4.63,325
4.64,325
4.65,327
4.66,326
4.67,326
4.68,326
4.69,327
4.7,327
4.71,327
4.72,325
4.73,324
4.74,323
4.75,329
4.76,325
4.77,327
4.78,324
4.79,324
4.8,324
4.81,324
4.82,325
4.83,326
4.84,326
4.85,325
4.86,325
4.87,329
4.88,328
4.89,326
4.9,323
4.91,325
4.92,324
4.93,326
4.94,326
4.95,323
4.96,322
4.97,324
4.98,324
4.99,326
5,323
5.01,322
5.02,324
5.03,327
5.04,325
5.05,318
5.06,324
5.07,324
5.08,326
5.09,324
5.1,327
5.11,326
5.12,325
5.13,324
5.14,323
5.15,324
5.16,322
5.17,327
5.18,329
5.19,326
5.2,326
5.21,325
5.22,325
5.23,324
5.24,326
5.25,325
5.26,324
5.27,326
5.28,322
5.29,322
5.3,322
5.31,326
5.32,323
5.33,325
5.34,324
5.35,323
5.36,325
5.37,324
5.38,327
5.39,321
5.4,329
5.41,328
5.42,323
5.43,323
5.44,326
5.45,325
5.46,325
5.47,326
5.48,325
5.49,324
