6,2.185430308943026e-11,5.663768343211473e-10,8.089216796403065e-12,2.2194090121274712e-08,1.2235508606295298e-08,2.5668012160195985e-09,1.0
6,4.1086053829964e-12,1.6608993347322354e-10,1.7852746191093782e-12,1.1653645159981352e-08,2.0950381429685194e-09,3.6790864799129963e-10,1.0
6,1.0271091702845903e-12,1.6746254383193104e-10,6.83189019679703e-13,7.577893867960483e-09,1.9263874939667858e-09,3.8679429104071517e-10,1.0
6,2.7000556738349113e-12,2.1535984107146078e-10,8.164608312349886e-13,8.008371743528642e-09,2.1882229361835925e-09,2.5079954779627656e-10,1.0
6,3.3643138188516053e-12,2.351616956719482e-10,5.401233930599214e-13,1.5865335711851003e-08,4.380657170344193e-09,1.384573983242987e-10,1.0
6,1.755476666809308e-11,1.3439351853605785e-09,1.867500511870679e-12,2.916334373992413e-08,1.1986545978004415e-08,4.5305353912894475e-10,1.0
6,3.688077621077923e-11,1.5229971728203395e-09,1.6755404572479926e-12,4.9411063685056433e-08,1.527990889371722e-08,8.698672893103776e-10,1.0
6,1.935785212681118e-11,6.80804357333642e-10,5.414911683106205e-13,2.9751758390261784e-08,6.712951083898133e-09,3.655890312703747e-10,1.0
6,2.160533904560502e-11,5.811300329838787e-10,3.57685425332252e-13,1.2156163187171387e-08,1.5537239050900098e-08,4.406465747841537e-10,1.0
6,6.614187929993021e-12,4.639973683051579e-10,1.0958129613132875e-13,4.015013210789675e-09,7.614041841463859e-09,2.419873745829193e-10,1.0
6,1.864821491670554e-11,1.0281202555972868e-09,4.475398187892693e-13,1.318263542771092e-08,1.1007175615418419e-08,3.934831072083256e-10,1.0
6,2.6899871219399074e-11,1.5699522792900211e-09,1.1766144699179582e-12,4.3732462984280573e-08,1.631039303617854e-08,6.594769730305927e-10,1.0
6,5.797901395099281e-11,2.4179924729139657e-09,1.3597049918281923e-12,3.7110726935907223e-08,4.1808277728705434e-08,9.184669136352852e-10,1.0
6,5.905863298405478e-11,2.2626334139630444e-09,8.933538587704848e-13,2.9491241448909022e-08,9.364666908595609e-08,6.310393318997853e-10,0.9999998807907104
6,5.984809869907792e-11,2.5135324932534786e-09,1.3360126806943873e-12,3.4276606442062985e-08,9.188391203451829e-08,9.463251293695407e-10,0.9999998807907104
6,4.297144237663808e-11,1.6820781434390142e-09,4.806724679742858e-13,8.333250534064973e-09,7.675797775164028e-08,4.379017148892217e-10,0.9999998807907104
6,5.040080505724909e-11,2.241324459362204e-09,4.630514721659651e-13,8.386123795389722e-09,9.913308218756356e-08,4.858256019701912e-10,0.9999998807907104
6,2.2366036106502563e-11,1.23619403602504e-09,2.656536286522321e-13,5.437080563552854e-09,5.7575984868663e-08,2.8995256196040486e-10,1.0
6,3.681807983491048e-11,1.4977415974115615e-09,6.136530628260417e-13,1.4243608070785285e-08,6.919641748481808e-08,4.720004942448952e-10,0.9999998807907104
6,6.295362842134722e-11,2.5965476435629853e-09,8.905026238972824e-13,3.808822057749239e-08,1.2882952660220326e-07,6.826559317829606e-10,0.9999998807907104
