6,2.376854268959505e-11,9.190147254312109e-11,1.706688176200677e-12,2.0674747247539926e-07,1.0021992125075485e-08,1.4979958384842007e-09,0.9999997615814209
6,6.478134001453029e-12,9.110441567816707e-11,4.547175624317751e-13,1.6800601088107214e-07,6.113458184131559e-09,3.8007119673721945e-10,0.9999998807907104
6,5.667469098191713e-12,6.085762449536958e-11,2.5196666042677507e-13,9.523757427132296e-08,5.093246713272492e-09,3.1874650141539007e-10,0.9999998807907104
6,1.976549479643097e-11,1.7914912608940625e-10,8.034961042867328e-13,9.748789153718462e-08,9.722935345735095e-09,7.633216281277555e-10,0.9999998807907104
6,5.881142794983418e-12,6.045087347361644e-11,2.535257160457549e-13,3.2015009310271125e-08,3.008104210167062e-09,3.465740472385903e-10,1.0
6,2.5598950043059787e-11,1.4829142080952096e-10,5.921084477757133e-13,9.270902268099235e-08,7.777479993364977e-09,7.036140559080195e-10,0.9999998807907104
6,1.5362461303070063e-10,1.0601199917914528e-09,3.338319854925831e-12,1.0374934618084808e-06,3.3314570657694276e-08,1.2076161182150713e-09,0.999998927116394
6,1.1083060857952631e-10,7.135648738554323e-10,3.009417584923235e-12,5.896052925891127e-07,1.5315380963443204e-08,2.2153128220736562e-09,0.9999994039535522
6,2.8227248663470483e-11,7.236678617461578e-11,7.959519003099269e-13,5.7788213325693505e-08,3.2432561081208178e-09,1.2965063467262894e-09,1.0
6,1.0031406261212794e-10,2.1660544191615116e-10,4.052998388293094e-12,6.00697205754841e-07,9.500363162828762e-09,2.4894322159241256e-09,0.9999994039535522
6,1.0611045375696904e-10,6.538974361980365e-10,5.920742195131279e-12,1.2378366136545083e-06,2.3571356422280587e-08,5.020019511192686e-09,0.9999988079071045
6,1.7966524101797887e-10,3.6004618730878235e-10,6.622748790346966e-12,1.5619178839187953e-06,2.021470102420153e-08,6.12477091266328e-09,0.9999984502792358
6,7.743145707950205e-11,9.2304629217832e-11,1.3837878325845265e-12,3.4973731999343727e-07,9.650986676490447e-09,1.7644068428523951e-09,0.9999996423721313
6,1.4193603757595152e-11,7.250189337781876e-11,1.2360433856994923e-12,1.2199929244616214e-07,3.2591864762565592e-09,7.789396905266699e-10,0.9999998807907104
6,1.736825093467953e-12,1.6385734782908834e-11,6.157514819207788e-14,1.7597468371377545e-08,1.0671079575530484e-09,1.0596717947564116e-10,1.0
6,1.3251658884799733e-12,2.88635868678222e-11,2.752541575744283e-13,4.9296410509214184e-08,3.796553627033461e-10,2.792656939032412e-10,1.0
6,9.425036272270315e-12,4.396849551113746e-11,6.396409010095416e-13,1.2211197031319898e-07,2.691036726787388e-09,7.44836248234293e-10,0.9999998807907104
6,5.77666005308064e-11,5.358286592205275e-10,1.5210316730088214e-12,5.972560757072642e-07,3.14794128541962e-08,1.130636140267427e-09,0.9999994039535522
6,4.300660088468744e-12,1.609414164438494e-11,1.8587436006588937e-13,3.039955487338375e-08,2.859926073739416e-09,3.286307614924766e-10,1.0
6,3.9210513308463035e-11,1.1042427389140741e-10,9.270914114525852e-13,2.020985675699194e-06,4.822145527327848e-08,1.883123434964773e-09,0.9999979734420776
6,1.536739138718879e-11,4.126599756348881e-11,7.166836026549495e-13,1.2458728804176644e-07,8.009210183956839e-09,1.1248890707804549e-09,0.9999998807907104
6,2.059584967850636e-11,1.1332672578134861e-09,5.2476885684105135e-12,1.2123974784117308e-06,1.0365705627179977e-08,1.6265134794579694e-09,0.9999988079071045
6,1.1003668679357426e-12,4.4188857434290796e-11,1.7028509136617076e-13,1.4704162332179749e-08,1.7561148091260748e-09,3.4950417560075664e-10,1.0
6,2.50309929034076e-12,1.2715455077749738e-10,4.861576636053244e-13,8.16805112435759e-09,4.115082052891239e-09,9.092357977635857e-10,1.0
6,7.000309620169842e-13,8.411038358857592e-12,1.8461863710971665e-13,2.237147800343564e-09,1.4385713731357441e-09,5.200013752926225e-10,1.0
6,4.859632227877109e-12,6.7882500835725335e-12,2.2649478050463384e-13,2.2468045202117537e-08,1.4909496970361147e-09,3.580764296184924e-10,1.0
6,1.5577027515090158e-12,1.5145822963857913e-12,4.205939795661612e-13,6.881391012569793e-09,4.991084767702603e-10,9.158865332814514e-10,1.0
6,6.278906561352215e-11,5.3688206658186743e-11,3.169388362866954e-12,5.410201993072405e-07,4.4889141292969725e-08,7.250773759182039e-09,0.9999994039535522
6,4.107813481729616e-12,9.853959011610347e-13,3.52152091124755e-13,5.993901908141197e-08,2.4926880559661413e-09,3.803157788695444e-09,0.9999998807907104
6,1.2803785809367696e-12,1.090259610023181e-12,9.549181107307292e-13,5.83676715848469e-08,1.6921432310912365e-10,7.344575503331896e-10,1.0
6,4.25629757133672e-12,1.0741474550102215e-11,4.8686228659722275e-11,4.064598613240378e-07,3.384396651817667e-10,3.390342673270652e-09,0.9999996423721313
6,2.463424646562129e-12,6.540729763360176e-11,3.854159214000674e-10,1.140261360887962e-06,6.462657631267632e-10,1.416113448726719e-08,0.9999988079071045
6,4.662516032982733e-12,9.226496650027727e-11,7.632977583327261e-10,2.8319075227045687e-06,1.7741035029938956e-10,8.02383670617246e-09,0.9999971389770508
6,9.263308002604997e-12,3.6822830895566483e-10,1.4677509208027573e-10,3.1153595045907423e-06,1.226839185797246e-09,3.844587315171566e-09,0.9999969005584717
6,1.3827328171345243e-11,4.764152627956264e-09,5.441372241676845e-09,2.438326191622764e-06,2.399385756746142e-08,5.8106049749540034e-08,0.9999974966049194
