0,275
0.01,299
0.02,315
0.03,322
0.04,325
0.05,327
0.06,327
0.07,326
0.08,326
0.09,325
0.1,327
0.11,328
0.12,329
0.13,328
0.14,328
0.15,328
0.16,329
0.17,328
0.18,328
0.19,328
0.2,328
0.21,327
0.22,328
0.23,328
0.24,328
0.25,328
0.26,329
0.27,327
0.28,323
0.29,325
0.3,326
0.31,328
0.32,327
0.33,327
0.34,328
0.35,327
0.36,326
0.37,327
0.38,327
0.39,327
0.4,328
0.41,329
0.42,329
0.43,329
0.44,328
0.45,330
0.46,328
0.47,330
0.48,335
0.49,330
0.5,328
0.51,321
0.52,323
0.53,323
0.54,333
0.55,330
0.56,329
0.57,328
0.58,328
0.59,328
0.6,331
0.61,328
0.62,327
0.63,326
0.64,328
0.65,330
0.66,331
0.67,331
0.68,330
0.69,329
0.7,327
0.71,327
0.72,328
0.73,328
0.74,328
0.75,329
0.76,329
0.77,329
0.78,329
0.79,330
0.8,324
0.81,326
0.82,337
0.83,334
0.84,325
0.85,328
0.86,330
0.87,313
0.88,325
0.89,328
0.9,327
0.91,326
0.92,326
0.93,328
0.94,330
0.95,328
0.96,327
0.97,327
0.98,331
0.99,315
1,326
1.01,327
1.02,327
1.03,325
1.04,326
1.05,329
1.06,330
1.07,329
1.08,329
1.09,328
1.1,328
1.11,328
1.12,328
1.13,327
1.14,327
1.15,327
1.16,329
1.17,329
1.18,330
1.19,331
1.2,326
1.21,329
1.22,330
1.23,330
1.24,326
1.25,315
1.26,316
1.27,319
1.28,325
1.29,323
1.3,325
1.31,329
1.32,326
1.33,328
1.34,334
1.35,331
1.36,329
1.37,323
1.38,324
1.39,330
1.4,330
1.41,328
1.42,328
1.43,327
1.44,329
1.45,328
1.46,328
1.47,329
1.48,329
1.49,325
1.5,326
1.51,328
1.52,331
1.53,330
1.54,328
1.55,328
1.56,327
1.57,330
1.58,329
1.59,327
1.6,328
1.61,328
1.62,327
1.63,329
1.64,328
1.65,326
1.66,326
1.67,327
1.68,330
1.69,329
1.7,328
1.71,326
1.72,326
1.73,329
1.74,329
1.75,328
1.76,329
1.77,329
1.78,328
1.79,329
1.8,329
1.81,329
1.82,327
1.83,326
1.84,328
1.85,330
1.86,327
1.87,328
1.88,327
1.89,328
1.9,326
1.91,327
1.92,326
1.93,331
1.94,328
1.95,325
1.96,326
1.97,329
1.98,332
1.99,330
2,329
2.01,330
2.02,327
2.03,329
2.04,327
2.05,325
2.06,330
2.07,329
2.08,328
2.09,325
2.1,326
2.11,327
2.12,321
2.13,327
2.14,331
2.15,331
2.16,328
2.17,328
2.18,328
2.19,328
2.2,328
2.21,328
2.22,328
2.23,330
2.24,328
2.25,328
2.26,329
2.27,327
2.28,330
2.29,328
2.3,329
2.31,328
2.32,328
2.33,328
2.34,328
2.35,329
2.36,326
2.37,327
2.38,328
2.39,329
2.4,329
2.41,329
2.42,328
2.43,329
2.44,329
2.45,330
2.46,328
2.47,328
2.48,329
2.49,330
2.5,328
2.51,329
2.52,329
2.53,329
2.54,327
2.55,324
2.56,327
2.57,325
2.58,328
2.59,327
2.6,330
2.61,328
2.62,325
2.63,329
2.64,328
2.65,326
2.66,329
2.67,328
2.68,327
2.69,324
2.7,329
2.71,328
2.72,327
2.73,330
2.74,330
2.75,329
2.76,328
2.77,326
2.78,328
2.79,323
2.8,329
2.81,328
2.82,327
2.83,329
2.84,329
2.85,328
2.86,327
2.87,323
2.88,328
2.89,332
2.9,329
2.91,333
2.92,330
2.93,323
2.94,328
2.95,329
2.96,331
2.97,328
2.98,328
2.99,328
3,326
3.01,327
3.02,327
3.03,328
3.04,326
3.05,329
3.06,330
3.07,327
3.08,330
3.09,328
3.1,329
3.11,328
3.12,330
3.13,331
3.14,329
3.15,328
3.16,326
3.17,312
3.18,322
3.19,324
3.2,335
3.21,336
3.22,328
3.23,326
3.24,327
3.25,323
3.26,328
3.27,330
3.28,332
3.29,330
3.3,330
3.31,329
3.32,327
3.33,326
3.34,327
3.35,325
3.36,327
3.37,330
3.38,329
3.39,328
3.4,327
3.41,331
3.42,329
3.43,328
3.44,328
3.45,326
3.46,324
3.47,330
3.48,336
3.49,330
3.5,328
3.51,328
3.52,331
3.53,331
3.54,331
3.55,329
3.56,319
3.57,325
3.58,328
3.59,328
3.6,327
3.61,329
3.62,330
3.63,330
3.64,326
3.65,321
3.66,330
3.67,328
3.68,327
3.69,330
3.7,333
3.71,332
3.72,330
3.73,329
3.74,325
3.75,326
3.76,328
3.77,327
3.78,330
3.79,328
3.8,328
3.81,329
3.82,321
3.83,323
3.84,330
3.85,330
3.86,329
3.87,327
3.88,329
3.89,328
3.9,329
3.91,330
3.92,328
3.93,330
3.94,328
3.95,328
3.96,325
3.97,325
3.98,330
3.99,329
4,329
4.01,327
4.02,332
4.03,332
4.04,329
4.05,325
4.06,329
4.07,328
4.08,329
4.09,331
4.1,329
4.11,328
4.12,327
4.13,327
4.14,328
4.15,330
4.16,331
4.17,328
4.18,327
4.19,326
4.2,332
4.21,330
4.22,329
4.23,331
4.24,330
4.25,330
4.26,329
4.27,326
4.28,328
4.29,327
4.3,327
4.31,327
4.32,327
4.33,334
4.34,333
4.35,331
4.36,329
4.37,325
4.38,327
4.39,327
4.4,328
4.41,329
4.42,329
4.43,326
4.44,327
4.45,327
4.46,327
4.47,327
4.48,327
4.49,329
4.5,331
4.51,330
4.52,328
4.53,327
4.54,332
4.55,331
4.56,332
4.57,332
4.58,331
4.59,330
4.6,329
4.61,329
4.62,328
4.63,329
4.64,328
4.65,324
4.66,329
4.67,330
4.68,331
4.69,329
4.7,325
4.71,328
