0,333
0.01,334
0.02,334
0.03,334
0.04,334
0.05,333
0.06,334
0.07,333
0.08,332
0.09,333
0.1,333
0.11,333
0.12,335
0.13,333
0.14,333
0.15,333
0.16,333
0.17,333
0.18,334
0.19,333
0.2,332
0.21,333
0.22,334
0.23,333
0.24,333
0.25,332
0.26,333
0.27,334
0.28,333
0.29,334
0.3,333
0.31,334
0.32,333
0.33,334
0.34,334
0.35,334
0.36,334
0.37,333
0.38,334
0.39,334
0.4,333
0.41,332
0.42,334
0.43,335
0.44,333
0.45,334
0.46,336
0.47,334
0.48,333
0.49,333
0.5,333
0.51,333
0.52,333
0.53,334
0.54,332
0.55,332
0.56,334
0.57,334
0.58,333
0.59,333
0.6,333
0.61,334
0.62,334
0.63,333
0.64,332
0.65,334
0.66,328
0.67,336
0.68,332
0.69,334
0.7,331
0.71,333
0.72,335
0.73,332
0.74,334
0.75,334
0.76,333
0.77,333
0.78,333
0.79,333
0.8,334
0.81,334
0.82,334
0.83,335
0.84,334
0.85,334
0.86,334
0.87,335
0.88,332
0.89,335
0.9,335
0.91,333
0.92,333
0.93,334
0.94,335
0.95,332
0.96,334
0.97,333
0.98,333
0.99,334
1,333
1.01,334
1.02,334
1.03,333
1.04,333
1.05,333
1.06,333
1.07,335
1.08,335
1.09,334
1.1,332
1.11,333
1.12,335
1.13,335
1.14,334
1.15,334
1.16,333
1.17,334
1.18,333
1.19,335
1.2,334
1.21,334
1.22,338
1.23,334
1.24,335
1.25,324
1.26,327
1.27,337
1.28,324
1.29,311
1.3,335
1.31,333
1.32,340
1.33,323
1.34,337
1.35,334
1.36,335
1.37,334
1.38,334
1.39,326
1.4,333
1.41,336
1.42,330
1.43,332
1.44,320
1.45,338
1.46,335
1.47,336
1.48,343
1.49,330
1.5,335
1.51,334
1.52,329
1.53,332
1.54,334
1.55,353
1.56,330
1.57,343
1.58,330
1.59,323
1.6,355
1.61,350
1.62,330
1.63,329
1.64,363
1.65,338
1.66,332
1.67,333
1.68,335
1.69,334
1.7,336
1.71,334
1.72,324
1.73,332
1.74,338
1.75,334
1.76,333
1.77,335
1.78,334
1.79,325
1.8,333
1.81,330
1.82,332
1.83,336
1.84,334
1.85,329
1.86,332
1.87,330
1.88,329
1.89,333
1.9,337
1.91,351
1.92,320
1.93,343
1.94,348
1.95,346
1.96,319
1.97,336
1.98,335
1.99,334
2,336
2.01,334
2.02,333
2.03,333
2.04,332
2.05,335
2.06,332
2.07,324
2.08,338
2.09,337
2.1,339
2.11,335
2.12,335
2.13,336
2.14,336
2.15,335
2.16,332
2.17,332
2.18,335
2.19,335
2.2,334
2.21,337
2.22,324
2.23,346
2.24,345
2.25,330
2.26,318
2.27,331
2.28,328
2.29,317
2.3,334
2.31,336
2.32,334
2.33,341
2.34,322
2.35,335
2.36,334
2.37,333
2.38,333
2.39,336
2.4,333
2.41,341
2.42,333
2.43,333
2.44,333
2.45,330
2.46,334
2.47,336
2.48,335
2.49,329
2.5,333
2.51,335
2.52,333
2.53,341
2.54,354
2.55,341
2.56,340
2.57,339
2.58,320
2.59,326
2.6,337
2.61,336
2.62,332
2.63,337
2.64,327
2.65,336
2.66,332
2.67,330
2.68,332
2.69,335
2.7,335
2.71,331
2.72,335
2.73,352
2.74,334
2.75,338
2.76,331
2.77,334
2.78,335
2.79,329
2.8,328
2.81,335
2.82,334
2.83,335
2.84,333
2.85,337
2.86,333
2.87,332
2.88,333
2.89,333
2.9,334
2.91,333
2.92,333
2.93,333
2.94,332
2.95,333
2.96,333
2.97,333
2.98,333
2.99,333
3,333
3.01,333
3.02,334
3.03,333
3.04,333
3.05,334
3.06,334
3.07,335
3.08,333
3.09,334
3.1,333
3.11,334
3.12,333
3.13,334
3.14,334
3.15,333
3.16,332
3.17,334
3.18,333
3.19,335
3.2,334
3.21,333
3.22,335
3.23,334
3.24,334
3.25,333
3.26,333
3.27,334
3.28,332
3.29,333
3.3,333
3.31,332
3.32,333
3.33,333
3.34,332
3.35,334
3.36,333
3.37,332
3.38,333
3.39,332
3.4,333
3.41,332
3.42,334
3.43,333
3.44,332
3.45,334
3.46,335
3.47,336
3.48,334
3.49,335
3.5,334
3.51,334
3.52,330
3.53,334
3.54,334
3.55,333
3.56,331
3.57,330
3.58,330
3.59,337
3.6,334
3.61,334
3.62,333
3.63,332
3.64,333
3.65,332
3.66,333
3.67,333
3.68,338
3.69,333
3.7,333
3.71,335
3.72,333
3.73,333
3.74,329
3.75,343
3.76,347
3.77,333
3.78,330
3.79,335
3.8,331
3.81,329
3.82,331
3.83,332
3.84,332
3.85,334
3.86,333
3.87,332
3.88,333
3.89,333
3.9,333
3.91,334
3.92,333
3.93,333
3.94,333
3.95,333
3.96,334
3.97,334
3.98,333
3.99,334
4,333
4.01,331
4.02,334
4.03,333
4.04,333
4.05,333
4.06,334
4.07,334
4.08,334
4.09,334
4.1,333
4.11,334
4.12,333
4.13,334
4.14,333
4.15,333
4.16,331
4.17,333
4.18,333
4.19,334
4.2,333
4.21,333
4.22,333
4.23,333
4.24,333
4.25,333
4.26,333
4.27,333
4.28,333
4.29,333
4.3,333
4.31,334
4.32,334
4.33,334
4.34,334
4.35,332
4.36,335
4.37,332
4.38,333
4.39,332
4.4,336
4.41,334
4.42,333
4.43,334
4.44,336
4.45,333
4.46,332
4.47,334
4.48,333
4.49,336
4.5,332
4.51,333
4.52,328
4.53,335
4.54,337
4.55,333
4.56,333
4.57,339
4.58,331
4.59,334
4.6,326
4.61,332
4.62,333
4.63,332
4.64,329
4.65,332
4.66,336
4.67,333
4.68,334
4.69,333
4.7,333
4.71,334
4.72,333
4.73,333
4.74,333
4.75,333
4.76,335
4.77,335
4.78,331
4.79,332
4.8,334
4.81,333
4.82,336
4.83,338
4.84,339
4.85,334
4.86,333
4.87,331
4.88,336
4.89,334
4.9,333
4.91,338
4.92,333
4.93,328
4.94,334
4.95,336
4.96,333
4.97,333
4.98,333
4.99,333
5,334
5.01,331
5.02,334
5.03,335
5.04,333
5.05,333
5.06,335
5.07,333
5.08,333
5.09,334
5.1,331
5.11,329
5.12,337
5.13,346
5.14,325
5.15,328
5.16,334
5.17,326
5.18,341
5.19,331
5.2,331
5.21,329
5.22,335
5.23,334
5.24,332
5.25,333
5.26,334
5.27,330
5.28,334
5.29,335
5.3,334
5.31,333
5.32,332
5.33,333
5.34,335
5.35,336
5.36,337
5.37,331
5.38,339
5.39,321
5.4,339
5.41,340
5.42,336
5.43,330
5.44,337
5.45,337
5.46,335
5.47,335
5.48,329
5.49,332
5.5,326
5.51,337
5.52,336
5.53,331
5.54,325
5.55,333
5.56,336
5.57,326
5.58,335
5.59,325
5.6,338
5.61,335
5.62,333
5.63,332
5.64,335
5.65,336
5.66,330
5.67,330
5.68,335
5.69,334
5.7,336
5.71,332
5.72,338
5.73,331
5.74,336
5.75,334
5.76,332
5.77,334
5.78,334
5.79,333
5.8,333
5.81,334
5.82,331
5.83,332
5.84,332
5.85,332
5.86,333
5.87,329
5.88,330
5.89,335
5.9,335
5.91,331
5.92,335
5.93,339
5.94,333
5.95,331
5.96,333
5.97,335
5.98,333
5.99,335
6,334
6.01,328
6.02,333
6.03,333
6.04,334
6.05,335
6.06,337
6.07,334
6.08,336
6.09,335
6.1,335
6.11,332
6.12,333
6.13,335
6.14,339
6.15,331
6.16,333
6.17,333
6.18,335
6.19,336
6.2,335
6.21,333
6.22,336
6.23,331
6.24,333
6.25,333
6.26,332
6.27,333
6.28,337
6.29,338
6.3,333
6.31,333
6.32,333
6.33,336
6.34,332
6.35,335
6.36,334
6.37,334
6.38,331
6.39,333
6.4,334
6.41,334
6.42,331
6.43,334
6.44,334
6.45,334
6.46,332
6.47,333
6.48,333
6.49,333
6.5,330
6.51,334
6.52,335
6.53,333
6.54,332
6.55,335
6.56,334
6.57,334
6.58,403
6.59,330
6.6,324
6.61,326
6.62,328
6.63,330
6.64,331
6.65,336
6.66,331
6.67,334
6.68,330
6.69,333
6.7,331
6.71,333
6.72,334
6.73,332
6.74,336
6.75,334
6.76,332
6.77,332
6.78,335
6.79,332
6.8,334
6.81,337
6.82,335
6.83,335
6.84,334
6.85,335
6.86,334
6.87,333
6.88,332
6.89,334
6.9,336
6.91,336
6.92,332
6.93,331
6.94,333
6.95,332
6.96,333
6.97,337
6.98,332
6.99,333
7,332
7.01,331
7.02,335
7.03,333
7.04,333
7.05,333
7.06,330
7.07,334
7.08,329
7.09,334
7.1,334
7.11,335
7.12,332
7.13,327
7.14,329
7.15,335
7.16,333
7.17,333
7.18,331
7.19,333
7.2,333
7.21,333
7.22,332
7.23,333
7.24,336
7.25,331
7.26,336
7.27,334
7.28,332
7.29,330
7.3,336
7.31,334
7.32,334
7.33,334
7.34,333
7.35,333
7.36,332
7.37,333
7.38,333
7.39,332
7.4,335
7.41,332
7.42,333
7.43,332
7.44,333
7.45,334
7.46,334
7.47,333
7.48,334
7.49,333
7.5,331
7.51,331
7.52,335
7.53,333
7.54,334
7.55,333
7.56,331
7.57,334
7.58,332
7.59,333
7.6,333
7.61,332
7.62,333
7.63,332
7.64,332
7.65,334
7.66,333
7.67,335
7.68,333
7.69,334
7.7,333
7.71,334
7.72,333
7.73,333
7.74,332
7.75,334
7.76,331
7.77,332
7.78,333
7.79,335
7.8,334
7.81,332
7.82,334
7.83,333
7.84,333
7.85,334
7.86,333
7.87,331
7.88,335
7.89,335
7.9,332
7.91,333
7.92,334
7.93,334
7.94,334
7.95,334
7.96,332
7.97,335
7.98,329
7.99,333
8,331
8.01,334
8.02,332
8.03,337
8.04,334
8.05,337
8.06,325
8.07,334
8.08,350
8.09,332
8.1,334
8.11,331
8.12,345
8.13,331
8.14,336
8.15,335
8.16,332
8.17,333
8.18,340
8.19,330
8.2,335
8.21,333
8.22,335
8.23,329
8.24,332
8.25,332
8.26,328
8.27,335
8.28,336
8.29,333
8.3,332
8.31,332
8.32,334
8.33,334
8.34,332
8.35,332
8.36,330
8.37,335
8.38,331
8.39,334
8.4,331
8.41,330
8.42,336
8.43,332
8.44,332
8.45,332
8.46,342
8.47,322
8.48,336
8.49,328
8.5,334
8.51,338
8.52,333
8.53,328
8.54,333
8.55,332
8.56,329
8.57,334
8.58,334
8.59,334
8.6,333
8.61,333
8.62,331
8.63,336
8.64,342
8.65,335
8.66,353
8.67,333
8.68,339
8.69,338
8.7,327
8.71,333
8.72,328
8.73,333
8.74,337
8.75,336
8.76,333
8.77,335
8.78,329
8.79,331
8.8,335
8.81,331
8.82,332
8.83,330
8.84,331
8.85,332
8.86,336
8.87,334
8.88,333
8.89,333
8.9,332
8.91,330
8.92,331
8.93,328
8.94,332
8.95,332
8.96,334
8.97,326
8.98,328
8.99,332
9,337
9.01,335
9.02,333
9.03,336
9.04,336
9.05,333
9.06,337
9.07,333
9.08,331
9.09,334
9.1,335
9.11,333
9.12,329
9.13,332
9.14,333
9.15,339
9.16,335
9.17,334
9.18,333
9.19,335
9.2,332
9.21,328
9.22,323
9.23,343
9.24,331
9.25,331
9.26,317
9.27,328
9.28,329
9.29,339
9.3,336
9.31,335
9.32,342
9.33,324
9.34,337
9.35,332
9.36,338
9.37,329
9.38,337
9.39,335
9.4,333
9.41,334
9.42,337
9.43,330
9.44,330
9.45,334
9.46,334
9.47,336
9.48,336
9.49,332
9.5,334
9.51,330
9.52,332
9.53,334
9.54,344
9.55,335
9.56,329
9.57,325
9.58,331
9.59,334
9.6,333
9.61,335
9.62,334
9.63,335
9.64,337
9.65,332
9.66,333
9.67,333
9.68,332
9.69,334
9.7,332
9.71,331
9.72,334
9.73,332
9.74,331
9.75,332
9.76,335
9.77,335
9.78,333
9.79,333
9.8,331
9.81,340
9.82,330
9.83,337
9.84,333
9.85,336
9.86,333
9.87,327
9.88,331
9.89,334
9.9,333
9.91,341
9.92,334
